Profit,Benchmark_Profit,Profit_Percent,Benchmark_Profit_Percent,Model_Reward,Overall_Reward
5330.116122,6700.159785,53.30116122,67.00159785,0,-9.591146422
13125.66886,12927.99444,131.2566886,129.2799444,0,0.066682502
2587.744555,782.7859336,25.87744555,7.827859336,0,-0.118566761
22772.94119,22250.76253,227.7294119,222.5076253,0,0.101484211
8831.355523,38765.52675,88.31355523,387.6552675,0,-0.012588175
-1622.665638,-2687.970941,-16.22665638,-26.87970941,0,-0.017482423
5531.71329,5522.318998,55.3171329,55.22318998,0,0.012192756
89.71250617,447.0325474,0.897125062,4.470325474,0,-0.004392198
2311.727084,3648.939911,23.11727084,36.48939911,0,0.00278168
-5099.174713,-4075.764342,-50.99174713,-40.75764342,0,-0.00329349
-4694.914139,-4476.751899,-46.94914139,-44.76751899,0,0.000890704
-3790.425421,-4130.366147,-37.90425421,-41.30366147,0,0
40125.13992,41233.69184,401.2513992,412.3369184,0,-0.005323924
-1460.479491,-4552.623749,-14.60479491,-45.52623749,0,0
0,-3662.693329,0,-36.62693329,0,0
-230.3860459,-3419.115957,-2.303860459,-34.19115957,0,-0.001610927
11073.12216,16335.48675,110.7312216,163.3548675,0,0
527.0070471,2587.229915,5.270070471,25.87229915,0,0
0,-32.44123807,0,-0.324412381,0,0
-2728.644362,315.931993,-27.28644362,3.15931993,0,0
42.26630266,1226.382088,0.422663027,12.26382088,0,0
5948.858291,9753.945471,59.48858291,97.53945471,0,-0.009945862
6566.036776,4393.430431,65.66036776,43.93430431,0,0
1777.784065,20816.67522,17.77784065,208.1667522,0,0
15791.63644,19632.21408,157.9163644,196.3221408,0,0
10839.93211,-62.13674183,108.3993211,-0.621367418,0,0
9292.904174,2171.914427,92.92904174,21.71914427,0,0
1935.900616,3378.353905,19.35900616,33.78353905,0,-0.004492387
-171.2166697,-2220.477848,-1.712166697,-22.20477848,0,0
0,1690.8053,0,16.908053,0,0
10363.78502,42988.59466,103.6378502,429.8859466,0,0
0,1642.672911,0,16.42672911,0,0
410.855168,7195.943974,4.10855168,71.95943974,0,0
0,-2024.769983,0,-20.24769983,0,0
0,-1310.096272,0,-13.10096272,0,0
0,-3426.413047,0,-34.26413047,0,0
287.3653558,5990.505688,2.873653558,59.90505688,0,0
3608.700633,3268.721411,36.08700633,32.68721411,0,-0.004757765
-1140.677585,-2732.934716,-11.40677585,-27.32934716,0,0
0,6831.838216,0,68.31838216,0,0
0,10931.95134,0,109.3195134,0,0
7604.453211,8700.630962,76.04453211,87.00630962,0,0
-3641.651967,-3692.902579,-36.41651967,-36.92902579,0,0
0,19018.45135,0,190.1845135,0,0
10648.18224,5625.28618,106.4818224,56.2528618,0,0
3622.278312,4142.74534,36.22278312,41.4274534,0,0
11991.98714,16868.94885,119.9198714,168.6894885,0,0
1672.423055,2610.140744,16.72423055,26.10140744,0,0
0,2232.718315,0,22.32718315,0,0
-27.82876686,3149.883118,-0.278287669,31.49883118,0,0
0,11676.79473,0,116.7679473,0,0
1061.974852,4317.84064,10.61974852,43.1784064,0,0
30.19287458,11682.01174,0.301928746,116.8201174,0,0
-1117.543358,-6529.321409,-11.17543358,-65.29321409,0,0
-2523.747242,-2441.655027,-25.23747242,-24.41655027,0,0
0,-507.2134594,0,-5.072134594,0,0
7476.011489,16014.90118,74.76011489,160.1490118,0,0
0,-6147.319835,0,-61.47319835,0,0
1861.048362,21892.46213,18.61048362,218.9246213,0,0
0,6723.015982,0,67.23015982,0,0
2594.947772,22566.83592,25.94947772,225.6683592,0,0
0,7543.422085,0,75.43422085,0,0
0,11379.23274,0,113.7923274,0,0
1010.348459,3038.283688,10.10348459,30.38283688,0,0
5365.982455,10421.49646,53.65982455,104.2149646,0,0
3956.540701,-1623.713364,39.56540701,-16.23713364,0,0
0,1448.022685,0,14.48022685,0,0
0,5047.122057,0,50.47122057,0,0
16357.13117,49684.43849,163.5713117,496.8443849,0,0
3898.217698,9299.884525,38.98217698,92.99884525,0,0
1197.042042,4985.479999,11.97042042,49.85479999,0,0
504.1515726,-2927.664478,5.041515726,-29.27664478,0,0
0,6285.942203,0,62.85942203,0,0
