trade_row_loc,trade_price,trade_amount,trade_total,trade_fee,trade_min_trade_penalty,trade_buy_penalty,trade_hold_penalty,trade_trend_reward,trade_reward ,overall_reward ,trade_profit,trade_type,net_worth,benchmark,Balance,crypto_holding,crypto_worth,total_fees,total_volume_traded,highest_net_worth
50,6852.88486127853,1.4577802198964984,10000.0,10.0,0,0,0,0,-10.0,-10.0,0,buy,9990.0,0.0,0.0,1.4577802198964984,9990.0,10.0,9990.0,10000
51,6800.8997228356,0,0,0,True,0,0,0,-86.78290655068304,-95.78290655068304,0,buy,9914.217093449317,-79.06911496950306,0.0,1.4577802198964984,9914.217093449317,10.0,9990.0,10000
52,6723.200370812293,0,0,0,True,0,0,0,-200.05148502903648,-294.8343915797195,0,buy,9800.948514970964,-192.12728213251467,0.0,1.4577802198964984,9800.948514970964,10.0,9990.0,10000
53,6762.976153176719,0,0,0,True,0,0,0,-142.06713626726741,-435.90152784698694,0,buy,9858.932863732733,-133.5889575034562,0.0,1.4577802198964984,9858.932863732733,10.0,9990.0,10000
54,6728.947390421424,0,0,0,True,0,0,0,-191.67359351948835,-626.5751213664753,0,buy,9809.326406480512,-185.3177815640811,0.0,1.4577802198964984,9809.326406480512,10.0,9990.0,10000
55,6758.183507148794,0,0,0,True,0,0,0,-149.05376084774252,-774.6288822142178,0,buy,9851.946239152257,-140.09159216644366,0.0,1.4577802198964984,9851.946239152257,10.0,9990.0,10000
56,6778.414185647939,0,0,0,True,0,0,0,-119.56187789660362,-893.1907601108214,0,buy,9881.438122103396,-109.93105745991124,0.0,1.4577802198964984,9881.438122103396,10.0,9990.0,10000
57,6706.736452789973,0,0,0,True,0,0,0,-224.0522590639721,-1116.2430191747935,0,buy,9776.947740936028,-218.1962714331221,0.0,1.4577802198964984,9776.947740936028,10.0,9990.0,10000
58,6736.924710872191,0,0,0,True,0,0,0,-180.04441355858398,-1295.2874327333775,0,buy,9820.955586441416,-169.06850123769254,0.0,1.4577802198964984,9820.955586441416,10.0,9990.0,10000
59,6774.9117807273915,0,0,0,True,0,0,0,-124.66761451184539,-1418.9550472452229,0,buy,9876.332385488155,-115.04548921731839,0.0,1.4577802198964984,9876.332385488155,10.0,9990.0,10000
60,6744.504430714602,0,0,0,True,0,0,0,-168.9948478999595,-1586.9498951451824,0,buy,9832.00515210004,-159.68717212839329,0.0,1.4577802198964984,9832.00515210004,10.0,9990.0,10000
61,6761.924743088498,0,0,0,True,0,0,0,-143.59986109687634,-1729.5497562420587,0,buy,9857.400138903124,-129.9650172867805,0.0,1.4577802198964984,9857.400138903124,10.0,9990.0,10000
62,6764.127595086267,0,0,0,True,0,0,0,-140.3885870271679,-1868.9383432692266,0,buy,9860.611412972832,-126.48720369174407,0.0,1.4577802198964984,9860.611412972832,10.0,9990.0,10000
63,6694.792274156218,0,0,0,True,0,0,0,-241.46424641916929,-2109.402589688396,0,buy,9759.53575358083,-234.8400936379403,0.0,1.4577802198964984,9759.53575358083,10.0,9990.0,10000
64,6704.146721645777,0,0,0,True,0,0,0,-227.82751790083057,-2336.2301075892265,0,buy,9773.17248209917,-215.08377439218748,0.0,1.4577802198964984,9773.17248209917,10.0,9990.0,10000
65,6724.516324594404,0,0,0,True,0,0,0,-198.13311363517641,-2533.363221224403,0,buy,9802.866886364824,-187.04207569943537,0.0,1.4577802198964984,9802.866886364824,10.0,9990.0,10000
66,6738.092319948971,0,0,0,True,0,0,0,-178.3422961418819,-2710.7055173662848,0,buy,9822.657703858118,-167.0373411968958,0.0,1.4577802198964984,9822.657703858118,10.0,9990.0,10000
67,6738.566037699565,0,0,0,True,0,0,0,-177.6517197752528,-2887.3572371415376,0,buy,9823.348280224747,-168.3524807916565,0.0,1.4577802198964984,9823.348280224747,10.0,9990.0,10000
68,6740.255584161945,0,0,0,True,0,0,0,-175.18873236179752,-3061.545969503335,0,buy,9825.811267638202,-166.35054607518578,0.0,1.4577802198964984,9825.811267638202,10.0,9990.0,10000
69,6791.396170045099,0,0,0,True,0,0,0,-100.63699782741787,-3161.182967330753,0,buy,9900.363002172582,-89.531781078942,0.0,1.4577802198964984,9900.363002172582,10.0,9990.0,10000
