Date_time,Open,High,Low,Close,Volume,Moving_avg_close,Google_adj_hits_daily,Twitter_tweets,Open_S,High_S,Low_S,Close_S,Volume_S,Volatility,pct_returns
2020-01-01 00:00:00,-0.0007335493557505,-0.0013941987491516,-0.0014344187702803,-0.0025340513481886,-0.0196631637782953,-4.530668661040238e-05,0.0903840614682689,-0.142527839999266,0.0,0.0,0.0,0.0,0.0,0.0142297480773185,-0.3952463347313903
2020-01-01 01:00:00,-0.0026120775707596,0.0046789791627919,3.484036493439646e-05,0.0054539437880478,0.5454217336855018,-2.244522270089533e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0993612452392929,-0.3952463347313903
2020-01-01 02:00:00,0.0054266429910168,0.0020545960317388,0.004962782443167,0.0036765764362733,-0.2985101618396397,7.33161537347371e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0277846049407592,-0.3952463347313903
2020-01-01 03:00:00,0.0037542805356309,1.7943570233214245e-05,0.0011904590077449,-0.0024661572674613,0.1791834137729999,-3.743622585261619e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114034085302705,-1.5946731905304894
2020-01-01 04:00:00,-0.0024413082379748,-0.002072539601972,-0.0006886026833878,-0.0010718530233475,-0.5159902824619484,-2.4165953485422165e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015648067534383,-1.5946731905304894
2020-01-01 05:00:00,-0.0010718545076766,-3.3195571713662275e-05,0.0002245060875516,0.0009611204023745,-0.3054785746252726,-6.864875670586912e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0319910270592211,-1.5946731905304894
2020-01-01 06:00:00,0.0009666586633692,0.0009000396707961,0.0006732160030864,0.0001951580059369,0.5894936824829964,-5.103631428582389e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0187906305864808,-1.5946731905304894
2020-01-01 07:00:00,0.0002269877353313,-0.0004602877501671,-0.0031066650415709,-0.0021876708100467,0.0094135466093101,-3.470210755907033e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103432602300985,4.015959397819253
2020-01-01 08:00:00,-0.0022236532340205,-0.0031766412227316,-0.002658024210282,-0.0012754616949841,0.3780241844068399,-4.3551374382388985e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0202794991429176,4.015959397819253
2020-01-01 09:00:00,-0.0013240696668397,7.073258854362052e-05,0.0011135858611801,-0.0016498247937111,-0.3637151224624784,-3.621233108930255e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067853993277688,4.015959397819253
2020-01-01 10:00:00,-0.0015594859359868,-7.073258854362052e-05,-0.0003896140087693,0.0018386790598796,-0.1683878795736371,-2.1031609630739467e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0051070774204484,4.015959397819253
2020-01-01 11:00:00,0.0017983366762397,0.0038386700265053,0.0004744740697102,-0.0006667037304577,0.6944794761650792,-1.624715982373459e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005559494479294,4.015959397819253
2020-01-01 12:00:00,-0.0006680922326864,-0.0006081102746584,0.0010483318026217,0.0039368300678539,-0.2148375366164172,-3.187194446141461e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0513019723793375,4.015959397819253
2020-01-01 13:00:00,0.0039714287200318,-0.0001990982514961,0.0023221559699599,-0.0006077474837145,-0.3500316873967879,2.43010769391816e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026624185070529,4.015959397819253
2020-01-01 14:00:00,-0.0006465005786875,0.0004258007676209,-0.0006532118212572,3.185015471807162e-05,0.0089980363232609,2.4808447124158303e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4821344383797452e-05,4.015959397819253
2020-01-01 15:00:00,5.954536423757872e-05,0.0027646727713221,0.0014029778143722,0.001765403810289,0.8138269452942417,3.656430051712789e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1025828258330543,4.015959397819253
2020-01-01 16:00:00,0.0017432453673755,-0.0011833325289796,-0.0005945002666027,0.0015442461265031,-0.4577369720040414,8.123465139675545e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0074144218304317,-0.1339542139998855
2020-01-01 17:00:00,0.0014006939453619,0.0004925357481155,0.0015125787914858,-0.0011793789603622,0.1925600273555936,5.9520919528210925e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1641553032641249,1.2682233309999464
2020-01-01 18:00:00,-0.001010954858307,-0.0004511368518045,3.4601860614102975e-05,0.000530478340881,-0.5584448427554864,5.509424208938185e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004038953825764,1.2682233309999464
2020-01-01 19:00:00,0.0005221780745845,-0.0007896342967992,4.428863457484056e-05,-0.0015466325132234,-0.3813559073768013,-7.81425281815018e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0183227581279128,1.2682233309999464
2020-01-01 20:00:00,-0.0015645864916518,0.0002734055159336,-0.0001121094078264,0.0010023358719379,-0.0640363923940743,-5.9876920666113165e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021466375838476,1.2682233309999464
2020-01-01 21:00:00,0.0010755706883553,-3.1755389617416085e-05,0.0003210699406483,-0.0004920559329129,-0.3167575562567561,1.0705738807459396e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022689522327352,1.2682233309999464
2020-01-01 22:00:00,-0.0005445531688934,-0.0011411016044888,-0.0056893236095181,-0.0048755705971217,0.9910493463645952,-1.2761712476105911e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0969614562554097,1.2682233309999464
2020-01-01 23:00:00,-0.0049477127377102,-0.0041998418921185,-0.0015110213408231,0.0003972542284813,0.0534459503572177,-3.0962551775814973e-06,0.0,0.0,0.0023196484537155,0.0013895324144055,0.0015471496858854,0.0004634278294108,-1.7147317123833368,-0.0016423112204755,1.2682233309999464
2020-01-02 00:00:00,0.0004375489273815,0.0011556067978251,0.001435872399762,0.0014113368616452,-0.7289680911654406,1.563680971017334e-05,-0.1690763300439342,0.0354386413527834,0.0002316691774524,-0.0004629629712322,0.0008499131282331,0.0003860258685275,-1.1748292246966514,-0.0224435776994127,1.2682233309999464
2020-01-02 01:00:00,0.0014252202517806,-0.0001858058223582,-4.871066354006359e-05,-0.0027815579789844,0.0284845045231927,-1.1999939532714166e-05,0.0,0.0,0.0003859960676333,0.0003858173588504,-0.0003089757478615,-7.719325334853977e-05,0.7473539983963722,-0.1035553077449167,-1.750839384665814
2020-01-02 02:00:00,-0.0027843315078683,-0.0027995818915016,-0.0041505004333313,-0.0030598888360025,1.2370779530548497,-2.469657442816242e-05,0.0,0.0,-0.0001543805483574,-0.0001543090813953,0.0006178560591987,0.0003087372670407,-0.786771775300414,-0.0446422600718277,-1.750839384665814
2020-01-02 03:00:00,-0.0030570990583065,-0.0030556999165334,-0.0049006382875749,-0.0055124301832485,0.1159645639606985,-4.37426933270757e-05,0.0,0.0,0.0002315618859487,0.0003085943551717,0.0003859662713399,0.0003857875901402,-0.3538072763096203,0.1096754975495137,-1.750839384665814
2020-01-02 04:00:00,-0.0055657148813068,-0.0011249081790207,-0.0005155555295157,0.0017657177954397,-0.2182801786946582,-3.280827572638145e-05,0.0,0.0,0.0003858173588504,-7.713966139455408e-05,7.717538109197619e-05,-0.0002314546937771,-0.6449186563940446,0.0216930299513293,-1.750839384665814
2020-01-02 05:00:00,0.0018722162216349,-0.0012506071265736,0.0014364318307897,-0.000459347091013,-0.7880806483837839,-4.0452734095808296e-05,0.0,0.0,-0.0002314725522474,-0.0001542971766692,-0.0003087372670407,7.715751710790641e-05,0.5504783956859844,-0.0091106859032512,-1.750839384665814
2020-01-02 06:00:00,-0.0005153505968458,-0.0004237445233599,-0.0007720187127731,-0.0004147139443961,0.1884336721006398,-5.847011819071213e-05,0.0,0.0,0.0001543209879599,7.715156428744763e-05,0.0002315618859487,-7.715751710790641e-05,-0.2378297005037426,-0.0021899426057787,-1.750839384665814
2020-01-02 07:00:00,-0.0004049045342284,-0.0011742766217643,-0.0023097864052559,-0.0035657818548209,0.8117716470604233,-8.08085942871628e-05,0.0,0.0,0.0,0.0009253547853393,0.0002315082774551,0.0009254975209422,1.406250462690246,0.0282820291805947,-1.750839384665814
2020-01-02 08:00:00,-0.0035179322896841,0.00235695596138,0.0005782986222193,0.006139551691028,-0.3285270519809558,-5.764248364314994e-05,0.0,0.0,0.0008483400038343,0.0013864286284572,0.0006942034294752,0.0013096569800747,1.1154465822658572,0.1559583615113275,-1.750839384665814
2020-01-02 09:00:00,0.00597146444262,0.0010500975656491,0.0036856449857314,0.0010687067640908,-0.2830493629312576,-4.014276254871163e-05,0.0,0.0,0.0013096569800747,0.000538648006561,0.0014639598869941,0.0006157161743054,-0.3766931668861044,-0.0013864533264911,-1.750839384665814
2020-01-02 10:00:00,0.0012028711088341,0.0020913217799982,0.0025152773940941,-2.5132925250304083e-05,0.543305051139285,-4.574127843781639e-05,0.0,0.0,0.0006157161743054,0.0003845710157772,0.0005388138528541,0.0002307958620839,-0.4825168750092352,-0.0131127759580786,0.8427708798206792
2020-01-02 11:00:00,-4.049128495431376e-05,-0.0015792407735002,-0.0020010697703902,-0.0030821707537906,-0.6418694447840112,-3.952339506341218e-05,0.0,0.0,0.0002307958620839,-0.0001538106593823,-0.0004618226683064,-0.0007695267790275,-0.1481557686339911,0.0242828039855016,0.8427708798206792
2020-01-02 12:00:00,-0.0030989521095481,-0.0007354136893713,0.0,0.0025877614789919,0.0422827906856522,-4.000847767215987e-05,0.0,0.0,-0.0007695267790275,-0.0003076923101197,0.0,0.0006156687896492,0.0303541744207205,-0.0312690068211507,0.8427708798206792
2020-01-02 13:00:00,0.0026757899085154,-6.979950093466414e-06,-0.0044361970375188,-0.0037986138903463,0.6793372326772813,-6.417097470823308e-05,0.0,0.0,0.0005387309169435,0.0006921746094459,0.0006157161743054,0.000461502969502,0.4622801265063287,0.0352821164633443,0.8427708798206792
2020-01-02 14:00:00,-0.0038740317897953,-0.000872877653542,0.0020956073719418,0.0006224267272472,-0.4933864638819827,-6.620778125210336e-05,0.0,0.0,0.0006153373011628,-7.688463464283757e-05,-0.0013088503235074,-0.000461502969502,2.4619880794019906,0.0030102942192593,0.8427708798206792
2020-01-02 15:00:00,0.0006182198409945,-0.0007128331224119,-0.0003285976912579,-0.0006462660836419,-0.1033189794162066,-8.235194233918719e-05,0.0,0.0,-0.0005383994284571,-0.0005383580210782,-0.0026228511526262,-0.0020023110270859,0.1554741745454269,-0.0165132386934674,0.8427708798206792
2020-01-02 16:00:00,-0.0007318119822237,-0.0007203376806792,-0.0141445073861632,-0.0110920316824358,1.4301775135742076,-0.0002331418689145,0.0,0.0,-0.0020794031136208,-0.0018480023739293,-0.0003090234882439,-0.0006940428271651,-0.6971017315177903,0.2396984220554854,0.8427708798206792
2020-01-02 17:00:00,-0.0110064857838541,-0.0132058815184716,-0.0136627117955079,-0.0117356770671843,0.5397612055730061,-0.0003270017397998,0.0,0.0,-0.0005398110792356,0.0003082376536696,0.001235521392692,0.0009252834340465,-0.4652539033305363,0.1738093995436527,0.8427708798206792
2020-01-02 18:00:00,-0.0117356770671843,-0.0090310431595295,0.0036353979222418,0.0005708524071295,-1.4074475417133687,-0.0003193802997767,0.0,0.0,0.0009252120937564,-0.0002311693325651,7.716942551105888e-05,-0.0005396446185788,-0.1619969826313774,0.0002341598805273,0.8427708798206792
2020-01-02 19:00:00,0.0005708524071295,0.0007608326049108,0.0014435701818733,0.0013254724024864,-0.0800689942819161,-0.0002610185059257,0.0,0.0,-0.0006167129396832,0.0015401204337965,0.0005400192995264,0.0019259664672244,0.1517930013157791,0.0108272788191428,0.8427708798206792
2020-01-02 20:00:00,0.0012338205933737,-0.0016854796660457,-0.0026947194513891,-0.0049929186625679,-0.2045804328368934,-0.0002523118014359,0.0,0.0,0.0019259664672244,0.0029964295786104,0.0019262632607919,0.00315057700959,1.1592451782612976,0.0068676016020026,-3.2598007128502444
2020-01-02 21:00:00,-0.004948760314118,0.0002548642575259,0.0007099925626619,0.0041992791968024,-0.5365209047722956,-0.0001823751677996,0.0,0.0,0.00315057700959,0.0009201748981464,0.0029208322071987,0.0009202454637158,-1.1281105534129203,0.041244931525334,-3.2598007128502444
2020-01-02 22:00:00,0.0042209759697584,-0.0009682567266811,0.0024185408238306,-0.0004199955195325,-0.1583827750967481,-0.00018445308209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0137271258110676,-3.2598007128502444
2020-01-02 23:00:00,-0.0003941988318256,-0.0004930825210411,-0.0018716287047304,-0.0013041131620425,0.2654001074060943,-0.0001940470415977,0.0,0.0,0.0007669300168835,0.0005363779294143,0.0010739491673508,-7.665478521268199e-05,-2.38504303788886,-0.0038003987896333,-3.2598007128502444
2020-01-03 00:00:00,-0.0013356969452082,-0.0011950132220821,-0.0053553213639752,-0.0041301358959948,0.4010750094369717,-0.0002212015709517,0.0840831172105416,0.1294478536190695,0.0,-0.0002298410276342,-7.667241713527062e-05,7.665478521268199e-05,-0.1850406548925995,-0.0018922243281886,-3.2598007128502444
2020-01-03 01:00:00,-0.0040985521128291,-0.0029326082254321,-0.0050308022748026,-0.0069652418715175,0.7751322933526756,-0.0002654982720802,0.0,0.0,7.666066161959861e-05,0.0,-0.0025334933515885,-0.0025327155792851,1.011515225546729,0.0324550519079505,-3.2598007128502444
2020-01-03 02:00:00,-0.0070508911840878,0.0029799768618055,-0.0010400583370167,0.0098269354469504,0.1777659225594385,-0.0002191723678883,0.0,0.0,-0.0024560607940724,-0.0025317440351955,-0.0053181365466663,-0.0045442370338939,1.3272590925787249,0.1323646876823128,-3.2598007128502444
2020-01-03 03:00:00,0.0100246977004907,-6.315868046513629e-05,0.0099862969178072,-0.0006959562921284,-0.8338983545632095,-0.000230137483296,0.0,0.0,-0.0045442370338939,-0.0043110151446708,-0.0012372411105037,-0.0010813316879705,-0.7790270694395627,-0.0174842513612585,-3.2598007128502444
2020-01-03 04:00:00,-0.0008080692330985,0.0419355286182465,0.0012441824562454,0.0364601615516608,2.037270195150353,1.288179917224852e-05,0.0,0.0,-0.0010813316879705,-0.0001543090813953,0.0008507676757414,0.0005408120037557,-0.7829388878401939,0.6467376749528562,-3.2598007128502444
