trade_row_loc,trade_price,trade_amount,trade_total,trade_fee,trade_min_trade_penalty,trade_buy_penalty,trade_hold_penalty,trade_trend_reward,trade_reward ,overall_reward ,trade_profit,trade_type,net_worth,benchmark,Balance,crypto_holding,crypto_worth,total_fees,total_volume_traded,highest_net_worth
24,11726.96420976676,0.0,0.0,0.0,True,0,0,15.445790233239677,-1.0,0.0,0.0,sell,10000.0,0.0,10000.0,0.0,0.0,0.0,0.0,10000
25,11787.209269697598,0.0,0.0,0.0,True,0,0,-44.79926969759799,-1.0,0.0,0.0,sell,10000.0,57.424327714668834,10000.0,0.0,0.0,0.0,0.0,10000
26,11812.489874300707,0.0,0.0,0.0,True,0,0,-2.6498743007068697,-1.0,0.0,0.0,sell,10000.0,73.57092794409255,10000.0,0.0,0.0,0.0,0.0,10000
27,11757.852198293484,0.0,0.0,0.0,True,0,0,70.94780170651575,-1.0,0.0,0.0,sell,10000.0,31.95255488438852,10000.0,0.0,0.0,0.0,0.0,10000
28,11672.81710579686,0.0,0.0,0.0,True,0,0,107.11289420314097,-1.0,0.0,0.0,sell,10000.0,-42.24856737245682,10000.0,0.0,0.0,0.0,0.0,10000
29,11648.689914045206,0.0,0.0,0.0,True,0,0,44.11008595479325,-1.0,0.0,0.0,sell,10000.0,-66.00859619107177,10000.0,0.0,0.0,0.0,0.0,10000
30,11694.472308525996,0.0,0.0,0.0,True,0,0,-29.57230852599605,-1.0,0.0,0.0,sell,10000.0,-27.75409817916443,10000.0,0.0,0.0,0.0,0.0,10000
31,11690.630129970068,0.0,0.0,0.0,True,0,0,19.189870029931626,-1.0,0.0,0.0,sell,10000.0,-34.01346060987635,10000.0,0.0,0.0,0.0,0.0,10000
32,11810.191763118186,0.0,0.0,0.0,True,0,0,-107.72176311818657,-1.0,0.0,0.0,sell,10000.0,72.82150768027896,10000.0,0.0,0.0,0.0,0.0,10000
33,12130.287395318497,0.0,0.0,0.0,True,0,0,-302.3673953184971,-1.0,0.0,0.0,sell,10000.0,342.91938366996146,10000.0,0.0,0.0,0.0,0.0,10000
34,12164.977927257536,0.0,0.0,0.0,True,0,0,-19.89792725753614,-1.0,0.0,0.0,sell,10000.0,377.12019934578893,10000.0,0.0,0.0,0.0,0.0,10000
35,12183.40135998167,0.0,0.0,0.0,True,0,0,1.8386400183298974,-1.0,0.0,0.0,sell,10000.0,391.6913137933352,10000.0,0.0,0.0,0.0,0.0,10000
36,12196.790613820669,0.0,0.0,0.0,True,0,0,5.559386179331341,-1.0,0.0,0.0,sell,10000.0,407.02888078341675,10000.0,0.0,0.0,0.0,0.0,10000
37,11729.181740701912,0.0,0.0,0.0,True,0,0,491.17825929808896,-1.0,0.0,0.0,sell,10000.0,5.518458306258253,10000.0,0.0,0.0,0.0,0.0,10000
38,11754.350959553289,0.0,0.0,0.0,True,0,0,-5.460959553289285,-1.0,0.0,0.0,sell,10000.0,30.010875109963308,10000.0,0.0,0.0,0.0,0.0,10000
39,11690.532934793497,0.0,0.0,0.0,True,0,0,87.11706520650296,-1.0,0.0,0.0,sell,10000.0,-32.66791059075695,10000.0,0.0,0.0,0.0,0.0,10000
40,11777.39200573619,0.0,0.0,0.0,True,0,0,-73.34200573619091,-1.0,0.0,0.0,sell,10000.0,49.01038202549353,10000.0,0.0,0.0,0.0,0.0,10000
41,11716.795426102026,0.0,0.0,0.0,True,0,0,83.16457389797324,-1.0,0.0,0.0,sell,10000.0,-2.060905725486009,10000.0,0.0,0.0,0.0,0.0,10000
42,11683.18204649172,0.0,0.0,0.0,True,0,0,56.80795350827975,-1.0,0.0,0.0,sell,10000.0,-36.116947032169264,10000.0,0.0,0.0,0.0,0.0,10000
43,11767.557761323837,0.0,0.0,0.0,True,0,0,-67.55776132383653,-1.0,0.0,0.0,sell,10000.0,39.353079989541584,10000.0,0.0,0.0,0.0,0.0,10000
44,11698.58255619695,0.0,0.0,0.0,True,0,0,90.03744380305034,-1.0,0.0,0.0,sell,10000.0,-24.756417123911888,10000.0,0.0,0.0,0.0,0.0,10000
45,11717.924673575104,0.0,0.0,0.0,True,0,0,-4.584673575103807,-1.0,0.0,0.0,sell,10000.0,-7.093944088139324,10000.0,0.0,0.0,0.0,0.0,10000
46,11696.077617149735,0.0,0.0,0.0,True,0,0,38.00238285026535,-1.0,0.0,0.0,sell,10000.0,-27.60080767065847,10000.0,0.0,0.0,0.0,0.0,10000
47,11654.418301469303,0.0,0.0,0.0,True,0,0,55.581698530697395,-1.0,0.0,0.0,sell,10000.0,-57.93529607636083,10000.0,0.0,0.0,0.0,0.0,10000
48,11362.041441663036,0.0,0.0,0.0,True,0,0,312.3385583369636,-1.0,0.0,0.0,sell,10000.0,-306.5810170143959,10000.0,0.0,0.0,0.0,0.0,10000
49,11307.897519512986,0.0,0.0,0.0,True,0,0,74.51248048701382,-1.0,0.0,0.0,sell,10000.0,-357.5586272323999,10000.0,0.0,0.0,0.0,0.0,10000
50,11460.350426116831,0.0,0.0,0.0,True,0,0,-137.80042611683166,-1.0,0.0,0.0,sell,10000.0,-222.03278543331362,10000.0,0.0,0.0,0.0,0.0,10000
51,11454.647970288472,0.0,0.0,0.0,True,0,0,27.042029711528812,-1.0,0.0,0.0,sell,10000.0,-228.42840609380983,10000.0,0.0,0.0,0.0,0.0,10000
52,11504.70570544747,0.0,0.0,0.0,True,0,0,-30.52570544746959,-1.0,0.0,0.0,sell,10000.0,-183.53983551928468,10000.0,0.0,0.0,0.0,0.0,10000
53,11628.296694374083,0.0,0.0,0.0,True,0,0,-101.4066943740836,-1.0,0.0,0.0,sell,10000.0,-85.24655500872541,10000.0,0.0,0.0,0.0,0.0,10000
54,11625.692190596294,0.0,0.0,0.0,True,0,0,16.617809403705905,-1.0,0.0,0.0,sell,10000.0,-86.8475892086899,10000.0,0.0,0.0,0.0,0.0,10000
55,11682.863030302791,0.0,0.0,0.0,True,0,0,-42.43303030279094,-1.0,0.0,0.0,sell,10000.0,-40.54533950015502,10000.0,0.0,0.0,0.0,0.0,10000
56,11597.35816317445,0.0,0.0,0.0,True,0,0,97.44183682555013,-1.0,0.0,0.0,sell,10000.0,-107.68658222630802,10000.0,0.0,0.0,0.0,0.0,10000
57,11610.432430294099,0.0,0.0,0.0,True,0,0,5.527569705900532,-1.0,0.0,0.0,sell,10000.0,-94.66540514255576,10000.0,0.0,0.0,0.0,0.0,10000
58,11526.267450618181,0.0,0.0,0.0,True,0,0,104.9825493818189,-1.0,0.0,0.0,sell,10000.0,-173.55892018759369,10000.0,0.0,0.0,0.0,0.0,10000
59,11554.548100855223,0.0,0.0,0.0,True,0,0,-15.938100855222729,-1.0,0.0,0.0,sell,10000.0,-142.62830202658552,10000.0,0.0,0.0,0.0,0.0,10000
60,11615.073623558177,0.0,0.0,0.0,True,0,0,-40.14362355817684,-1.0,0.0,0.0,sell,10000.0,-94.68243742127925,10000.0,0.0,0.0,0.0,0.0,10000
61,11619.503491999558,0.0,0.0,0.0,True,0,0,11.726508000441754,-1.0,0.0,0.0,sell,10000.0,-88.354945875677,10000.0,0.0,0.0,0.0,0.0,10000
62,11724.950831991615,0.0,0.0,0.0,True,0,0,-86.29083199161505,-1.0,0.0,0.0,sell,10000.0,1.3029693223106733,10000.0,0.0,0.0,0.0,0.0,10000
63,11765.931280234538,0.0,0.0,0.0,True,0,0,-21.991280234537044,-1.0,0.0,0.0,sell,10000.0,35.06946189070186,10000.0,0.0,0.0,0.0,0.0,10000
64,12020.675577134105,0.0,0.0,0.0,True,0,0,-237.08557713410482,-1.0,0.0,0.0,sell,10000.0,248.53501112633603,10000.0,0.0,0.0,0.0,0.0,10000
65,12052.66620783429,0.0,0.0,0.0,True,0,0,-18.416207834290617,-1.0,0.0,0.0,sell,10000.0,274.6710428268125,10000.0,0.0,0.0,0.0,0.0,10000
66,11642.179188874183,0.0,0.0,0.0,True,0,0,422.7608111258178,-1.0,0.0,0.0,sell,10000.0,-67.83956615379611,10000.0,0.0,0.0,0.0,0.0,10000
67,11657.788496279447,0.0,0.0,0.0,True,0,0,4.9615037205530825,-1.0,0.0,0.0,sell,10000.0,-57.75645714976781,10000.0,0.0,0.0,0.0,0.0,10000
68,11771.823494600903,0.0,0.0,0.0,True,0,0,-97.23349460090321,-1.0,0.0,0.0,sell,10000.0,40.86043665652869,10000.0,0.0,0.0,0.0,0.0,10000
69,11735.772090181254,0.0,0.0,0.0,True,0,0,54.61790981874583,-1.0,0.0,0.0,sell,10000.0,6.58297572644733,10000.0,0.0,0.0,0.0,0.0,10000
70,11775.33869777603,0.0,0.0,0.0,True,0,0,-25.198697776029803,-1.0,0.0,0.0,sell,10000.0,42.88727782456954,10000.0,0.0,0.0,0.0,0.0,10000
71,11875.199252199469,0.0,0.0,0.0,True,0,0,-82.42925219946846,-1.0,0.0,0.0,sell,10000.0,130.51835185451637,10000.0,0.0,0.0,0.0,0.0,10000
72,11921.429197644122,0.0,0.0,0.0,True,0,0,-25.75919764412174,-1.0,0.0,0.0,sell,10000.0,172.6306609971889,10000.0,0.0,0.0,0.0,0.0,10000
73,11948.590986323708,0.0,0.0,0.0,True,0,0,-3.4709863237076206,-1.0,0.0,0.0,sell,10000.0,195.16436574774707,10000.0,0.0,0.0,0.0,0.0,10000
74,11961.752314529851,0.0,0.0,0.0,True,0,0,9.827685470148936,-1.0,0.0,0.0,sell,10000.0,198.1024338274674,10000.0,0.0,0.0,0.0,0.0,10000
75,11958.002420119365,0.0,0.0,0.0,True,0,0,17.02757988063604,-1.0,0.0,0.0,sell,10000.0,198.07688540938216,10000.0,0.0,0.0,0.0,0.0,10000
