#{"t_start": 1653267482.0614097, "env_id": null}
r,l,t
-6040.499205,29259,144.09467
-215.428862,29259,397.826455
-5.681121,29259,543.305591
-3.496095,29259,801.418952
-0.847652,29259,954.815407
-1.263621,29259,1205.572673
-3.243317,29259,1460.130672
0.868563,29259,1606.312458
0.884577,29259,1855.229816
0.549626,29259,2002.993489
-0.439358,29259,2257.748696
-4.243393,29259,2510.392388
-0.082811,29259,2665.770571
1.663172,29259,2922.017251
0.250782,29259,3068.52442
-3.243317,29259,3326.755039
-3.243317,29259,3479.637936
