Profit,Benchmark_Profit,Profit_Percent,Benchmark_Profit_Percent,Model_Reward,Overall_Reward
-9992.413782,6700.159785,-99.92413782,67.00159785,0.000990796,-11831.20523
-9991.265486,6526.493915,-99.91265486,65.26493915,-0.00177675,-9873.629981
-9992.692125,2516.142489,-99.92692125,25.16142489,-0.00119605,-5950.396627
-9990.236355,11246.37931,-99.90236355,112.4637931,-1,-6405.268782
-9895.24592,16929.5393,-98.9524592,169.295393,-1,-2179.901382
-6398.974234,-4378.751363,-63.98974234,-43.78751363,0.006138218,-229.4739365
-4536.25166,-587.883327,-45.3625166,-5.87883327,-0.000126511,-248.0333452
-4604.898127,-5622.506807,-46.04898127,-56.22506807,-0.007319,-152.8936515
-960.2437031,-32.56047636,-9.602437031,-0.325604764,0.007914549,-65.06419559
-6718.524033,-2646.303408,-67.18524033,-26.46303408,0.002930842,-369.4289091
-7527.35418,1535.983528,-75.2735418,15.35983528,-0.003058906,-551.5632029
-3678.202993,-4271.83899,-36.78202993,-42.7183899,-4.96E-05,-81.12570973
-4704.464011,1697.690656,-47.04464011,16.97690656,0.00403828,-661.3392768
-226.7884049,2025.140214,-2.267884049,20.25140214,-0.00363066,-84.00692064
-95.6519191,3580.296752,-0.956519191,35.80296752,0.000606879,-276.3941932
301.7382345,-192.650552,3.017382345,-1.92650552,-0.005017323,-437.3237213
189.7585553,2838.469197,1.897585553,28.38469197,-0.001083274,-19.12569599
-3118.785221,-4573.258894,-31.18785221,-45.73258894,0.002821407,-66.85966276
-4158.661797,13343.05937,-41.58661797,133.4305937,-0.003289455,-680.0394191
1168.505821,25145.89988,11.68505821,251.4589988,-0.01041028,-681.0345832
-5592.175471,12198.18037,-55.92175471,121.9818037,-0.000304874,-623.0344038
-1202.314053,2160.762984,-12.02314053,21.60762984,0.002732867,-303.514264
550.5553706,-716.7780725,5.505553706,-7.167780725,0.000861689,-206.3423971
-468.1080537,11053.73686,-4.681080537,110.5373686,0.004452407,-685.2400052
-4310.301251,11069.43524,-43.10301251,110.6943524,-0.005021583,-634.0588583
-6078.0695,16467.33861,-60.780695,164.6733861,-0.005300543,-693.7184421
-936.7929625,5021.780425,-9.367929625,50.21780425,-0.001312788,-383.020827
-941.2535433,-2201.11864,-9.412535433,-22.0111864,-0.012609303,-89.39747471
4946.477995,16051.72399,49.46477995,160.5172399,-0.005490524,-635.7869775
-2151.122131,18451.47103,-21.51122131,184.5147103,0.000390542,-706.7520334
1246.837444,2042.667579,12.46837444,20.42667579,-0.002639049,-277.5003772
-2075.908207,-2802.648465,-20.75908207,-28.02648465,-0.000153365,-542.7830425
-5152.720957,-2341.240976,-51.52720957,-23.41240976,-0.003154629,-205.8720735
-2118.274893,3018.095055,-21.18274893,30.18095055,0.001344704,-201.7924959
-4661.423243,2771.544055,-46.61423243,27.71544055,0.005097239,-453.6143737
-3880.525036,12914.54861,-38.80525036,129.1454861,-0.014422528,-641.3013938
2026.939256,9798.554974,20.26939256,97.98554974,0.0045009,-587.7037084
35990.20898,23540.90266,359.9020898,235.4090266,-0.006398487,-699.4218074
15956.90644,19241.62906,159.5690644,192.4162906,0.003620851,-633.0104249
-3838.764175,-2322.878943,-38.38764175,-23.22878943,0.005670578,-173.7926687
-2933.831893,1000.860369,-29.33831893,10.00860369,-0.001326815,-244.2801409
-5735.120458,-6942.140898,-57.35120458,-69.42140898,0.000976313,-197.151635
-3640.612193,6896.595451,-36.40612193,68.96595451,0.001564751,-648.6887033
-473.1308449,6651.095319,-4.731308449,66.51095319,0.001691797,-236.5898293
1268.913833,2528.064017,12.68913833,25.28064017,5.15E-05,-195.8348881
-3345.6092,-1908.153509,-33.456092,-19.08153509,-0.006951768,-542.0289803
-4170.760076,-3346.934007,-41.70760076,-33.46934007,-1.31E-05,-631.2116441
-455.5250472,7515.126586,-4.555250472,75.15126586,-0.008358429,-72.26966154
-4391.44366,11923.62093,-43.9144366,119.2362093,0.011283972,-696.2246744
-6003.714235,4183.543838,-60.03714235,41.83543838,-0.001796528,-236.9715036
1480.487024,4515.563356,14.80487024,45.15563356,0.011646687,-258.6780848
13738.26866,6801.643192,137.3826866,68.01643192,0.002401658,-545.8119894
-948.5224533,-2092.733509,-9.485224533,-20.92733509,-0.004961216,-69.57368664
-4299.541013,3880.148076,-42.99541013,38.80148076,0.001247306,-402.1738191
-8212.515485,-7013.811728,-82.12515485,-70.13811728,-0.00119116,-280.4801039
-1699.811777,-3272.475305,-16.99811777,-32.72475305,0.000788066,-63.77894012
-128.2295275,338.1404175,-1.282295275,3.381404175,-0.003230661,-5.991253468
-666.9324646,-514.9434492,-6.669324646,-5.149434492,-0.006158437,-355.1046763
11719.75217,493.1815735,117.1975217,4.931815735,-0.003220715,-73.07542198
-5774.339574,10145.09499,-57.74339574,101.4509499,-0.001291196,-635.0221856
1733.11825,33205.87488,17.3311825,332.0587488,0.008293744,-729.8120208
1950.662215,23980.06887,19.50662215,239.8006887,-0.008116299,-83.54618086
8027.553107,19113.51046,80.27553107,191.1351046,2.04E-05,-376.4666549
-7532.674973,2087.962963,-75.32674973,20.87962963,-0.005700807,-396.5687239
-5897.405277,2256.108282,-58.97405277,22.56108282,0.001140958,-507.9017832
-1525.987303,14349.48682,-15.25987303,143.4948682,-0.000584758,-529.1446414
-1520.123227,1081.140199,-15.20123227,10.81140199,-0.000190915,-55.19619993
