trade_row_loc,trade_price,trade_amount,trade_total,trade_fee,trade_min_trade_penalty,trade_buy_penalty,trade_hold_penalty,trade_trend_reward,trade_reward ,overall_reward ,trade_profit,trade_type,net_worth,benchmark,Balance,crypto_holding,crypto_worth,total_fees,total_volume_traded,highest_net_worth
50,9582.036292520152,0.0,0.0,0.0,True,0,0,17.323707479848963,-1.0,0.0,0.0,sell,10000.0,0.0,10000.0,0.0,0.0,0.0,0.0,10000
51,9607.861521049026,0.0,0.0,0.0,True,0,0,-8.501521049025541,-1.0,0.0,0.0,sell,10000.0,20.480532035469878,10000.0,0.0,0.0,0.0,0.0,10000
52,9560.01217332336,0.0,0.0,0.0,True,0,0,59.00782667664134,-1.0,0.0,0.0,sell,10000.0,-27.762267484500626,10000.0,0.0,0.0,0.0,0.0,10000
53,9533.351083203608,0.0,0.0,0.0,True,0,0,39.358916796390986,-1.0,0.0,0.0,sell,10000.0,-53.493149543302934,10000.0,0.0,0.0,0.0,0.0,10000
54,9537.46759386245,0.0,0.0,0.0,True,0,0,10.542406137550643,-1.0,0.0,0.0,sell,10000.0,-46.211414094272186,10000.0,0.0,0.0,0.0,0.0,10000
55,9542.902396788635,0.0,0.0,0.0,True,0,0,12.097603211364913,-1.0,0.0,0.0,sell,10000.0,-39.78390226015108,10000.0,0.0,0.0,0.0,0.0,10000
56,9636.195354762582,0.0,0.0,0.0,True,0,0,-75.02535476258163,-1.0,0.0,0.0,sell,10000.0,55.61829121941446,10000.0,0.0,0.0,0.0,0.0,10000
57,9643.424029101952,0.0,0.0,0.0,True,0,0,9.325970898047672,-1.0,0.0,0.0,sell,10000.0,62.13955930395423,10000.0,0.0,0.0,0.0,0.0,10000
58,9459.572352211631,0.0,0.0,0.0,True,0,0,199.43764778836885,-1.0,0.0,0.0,sell,10000.0,-131.63377558503817,10000.0,0.0,0.0,0.0,0.0,10000
59,9332.676127876934,0.0,0.0,0.0,True,0,0,140.3238721230664,-1.0,0.0,0.0,sell,10000.0,-259.76731782118804,10000.0,0.0,0.0,0.0,0.0,10000
60,9313.779828711793,0.0,0.0,0.0,True,0,0,36.220171288206984,-1.0,0.0,0.0,sell,10000.0,-284.5606373758237,10000.0,0.0,0.0,0.0,0.0,10000
61,9339.26558472669,0.0,0.0,0.0,True,0,0,-13.065584726689849,-1.0,0.0,0.0,sell,10000.0,-259.746483098872,10000.0,0.0,0.0,0.0,0.0,10000
62,9325.121224085566,0.0,0.0,0.0,True,0,0,24.898775914434736,-1.0,0.0,0.0,sell,10000.0,-270.9347289819307,10000.0,0.0,0.0,0.0,0.0,10000
63,9340.733417826686,0.0,0.0,0.0,True,0,0,-1.4534178266858362,-1.0,0.0,0.0,sell,10000.0,-250.4021101406761,10000.0,0.0,0.0,0.0,0.0,10000
64,9358.027706710116,0.0,0.0,0.0,True,0,0,0.9622932898837462,-1.0,0.0,0.0,sell,10000.0,-237.3387392492823,10000.0,0.0,0.0,0.0,0.0,10000
65,9313.280562669246,0.0,0.0,0.0,True,0,0,58.24943733075452,-1.0,0.0,0.0,sell,10000.0,-286.5920228015202,10000.0,0.0,0.0,0.0,0.0,10000
66,9394.606285418437,0.0,0.0,0.0,True,0,0,-70.35628541843653,-1.0,0.0,0.0,sell,10000.0,-197.2735682378825,10000.0,0.0,0.0,0.0,0.0,10000
67,9276.317601699435,0.0,0.0,0.0,True,0,0,133.67239830056496,-1.0,0.0,0.0,sell,10000.0,-320.35469031268804,10000.0,0.0,0.0,0.0,0.0,10000
68,9294.18013963471,0.0,0.0,0.0,True,0,0,-2.340139634708976,-1.0,0.0,0.0,sell,10000.0,-306.6975298353209,10000.0,0.0,0.0,0.0,0.0,10000
69,9325.605732058097,0.0,0.0,0.0,True,0,0,-20.655732058095964,-1.0,0.0,0.0,sell,10000.0,-271.22641509433925,10000.0,0.0,0.0,0.0,0.0,10000
70,9350.547449558959,0.0,0.0,0.0,True,0,0,-11.54744955895876,-1.0,0.0,0.0,sell,10000.0,-247.2560670711373,10000.0,0.0,0.0,0.0,0.0,10000
