Profit,Benchmark_Profit,Profit_Percent,Benchmark_Profit_Percent,Model_Reward,Overall_Reward
-9995.34071,5749.36892,-99.9534071,57.4936892,-9995.34071,-163518554.5
-7020.928307,8631.032448,-70.20928307,86.31032448,-7020.928307,-15231316.23
-9066.905796,94.65306319,-90.66905796,0.946530632,-9066.905796,-33299990.77
-9997.177528,-3613.110492,-99.97177528,-36.13110492,-9997.177528,-165684661.1
-9999.682363,13251.2309,-99.99682363,132.512309,-9999.682363,-233888374.6
-9999.589178,2176.92383,-99.99589178,21.7692383,-9999.589178,-240632159
-5496.725655,3358.163957,-54.96725655,33.58163957,-5496.725655,-7427206.826
-9898.975476,11140.45165,-98.98975476,111.4045165,-9898.975476,-99548093.41
-8499.046662,1962.416385,-84.99046662,19.62416385,-8499.046662,-34351814.29
-9805.787821,3289.102202,-98.05787821,32.89102202,-9805.787821,-78536026.55
-1224.853079,499.3833281,-12.24853079,4.993833281,-1224.853079,-133532.364
-1704.996107,2185.885206,-17.04996107,21.85885206,-1704.996107,-558769.2283
-9970.14957,4630.276485,-99.7014957,46.30276485,-9970.14957,-123537928.5
-9958.350422,111.7248324,-99.58350422,1.117248324,-9958.350422,-108075035.2
-9999.775848,16078.04804,-99.99775848,160.7804804,-9999.775848,-238438420.5
-9850.747364,-3358.667672,-98.50747364,-33.58667672,-9850.747364,-63299485.02
-9996.240026,20029.32757,-99.96240026,200.2932757,-9996.240026,-176762395.7
-2811.35292,-1578.538148,-28.1135292,-15.78538148,-2811.35292,-680981.7646
-8897.605792,-2000.700962,-88.97605792,-20.00700962,-8897.605792,-28731661.59
-6481.773526,10093.4534,-64.81773526,100.934534,-6481.773526,-13155231.08
-8286.640451,-131.1340539,-82.86640451,-1.311340539,-8286.640451,-20542293.68
-9999.696893,45809.66358,-99.99696893,458.0966358,-9999.696893,-231669854.3
-9997.844202,-1371.572491,-99.97844202,-13.71572491,-9997.844202,-181976834.7
-5903.5931,-1636.051536,-59.035931,-16.36051536,-5903.5931,-7436333.649
-9994.499044,9507.162162,-99.94499044,95.07162162,-9994.499044,-166277182.6
-9491.279691,1596.835879,-94.91279691,15.96835879,-9491.279691,-48119781.99
-9999.843245,21345.76809,-99.99843245,213.4576809,-9999.843245,-246115822
-8404.842098,18908.14394,-84.04842098,189.0814394,-8404.842098,-27298145.68
-9999.261829,5096.673647,-99.99261829,50.96673647,-9999.261829,-199174225.3
-9823.567506,14748.05605,-98.23567506,147.4805605,-9823.567506,-91209300.72
-9993.629931,-2778.28995,-99.93629931,-27.7828995,-9993.629931,-155348556.3
-9253.340528,-1347.886427,-92.53340528,-13.47886427,-9253.340528,-39462525.17
-9937.286725,19526.62619,-99.37286725,195.2662619,-9937.286725,-114887433.5
-8596.987097,487.0055712,-85.96987097,4.870055712,-8596.987097,-30881751.29
-9962.212428,302.9317111,-99.62212428,3.029317111,-9962.212428,-101692847.1
-9626.509027,-5956.97639,-96.26509027,-59.5697639,-9626.509027,-51121085.59
-6321.305398,-2917.585255,-63.21305398,-29.17585255,-6321.305398,-6411264.645
-9603.473828,11213.69302,-96.03473828,112.1369302,-9603.473828,-67539438.07
-9947.216457,3803.899962,-99.47216457,38.03899962,-9947.216457,-113273264.4
-8045.829031,3102.45583,-80.45829031,31.0245583,-8045.829031,-23807563.29
-3745.001869,-2248.781866,-37.45001869,-22.48781866,-3745.001869,-1154971.003
-9996.871841,1078.697349,-99.96871841,10.78697349,-9996.871841,-179901178.1
-9999.177121,9847.052389,-99.99177121,98.47052389,-9999.177121,-206777411.9
-4261.91846,1668.43354,-42.6191846,16.6843354,-4261.91846,-3761077.864
-9985.781732,16253.02405,-99.85781732,162.5302405,-9985.781732,-156860504.5
-1425.55184,-539.0681529,-14.2555184,-5.390681529,-1425.55184,-160537.4411
-9995.786354,-2712.339866,-99.95786354,-27.12339866,-9995.786354,-164563203
-9929.077006,5414.929525,-99.29077006,54.14929525,-9929.077006,-91338369.43
-9949.257656,-1648.430725,-99.49257656,-16.48430725,-9949.257656,-115742259.9
-9999.870426,31099.29062,-99.99870426,310.9929062,-9999.870426,-253344250.6
-9804.371642,-5936.276947,-98.04371642,-59.36276947,-9804.371642,-59116919.97
-9546.206744,2828.331536,-95.46206744,28.28331536,-9546.206744,-61084339.92
-9999.110376,14883.43994,-99.99110376,148.8343994,-9999.110376,-228651533.5
-9999.678741,23263.35861,-99.99678741,232.6335861,-9999.678741,-236876220
-7328.918937,7451.070576,-73.28918937,74.51070576,-7328.918937,-13048857.54
-9987.913633,7616.192811,-99.87913633,76.16192811,-9987.913633,-150047504.4
-9975.880109,3109.824018,-99.75880109,31.09824018,-9975.880109,-135046613
-9865.068707,18088.51446,-98.65068707,180.8851446,-9865.068707,-82342961.99
-9999.441362,48352.85707,-99.99441362,483.5285707,-9999.441362,-251324617.8
-9836.078889,4509.416892,-98.36078889,45.09416892,-9836.078889,-83388732.18
-9999.799019,30444.49124,-99.99799019,304.4449124,-9999.799019,-256119541.6
-9980.21677,-4753.316591,-99.8021677,-47.53316591,-9980.21677,-136447950.1
-9886.232426,12799.28893,-98.86232426,127.9928893,-9886.232426,-104606183.9
-9999.723865,38788.80698,-99.99723865,387.8880698,-9999.723865,-249940814.3
-9192.3457,15632.61061,-91.923457,156.3261061,-9192.3457,-47692505.88
-6979.627792,-3762.397714,-69.79627792,-37.62397714,-6979.627792,-12491403.87
-9998.139669,-3062.011384,-99.98139669,-30.62011384,-9998.139669,-192879941.9
-9860.133413,16370.48373,-98.60133413,163.7048373,-9860.133413,-85775834.59
-9908.583401,12587.26561,-99.08583401,125.8726561,-9908.583401,-102165579.4
-9992.614971,14824.5621,-99.92614971,148.245621,-9992.614971,-162297593.5
-4400.782427,-1696.384285,-44.00782427,-16.96384285,-4400.782427,-2274020.126
-9997.845405,-4620.910865,-99.97845405,-46.20910865,-9997.845405,-169366287.4
-9992.363037,10376.47115,-99.92363037,103.7647115,-9992.363037,-156288703.7
-9999.774332,59517.18665,-99.99774332,595.1718665,-9999.774332,-265582792.7
-7035.106479,-641.4438112,-70.35106479,-6.414438112,-7035.106479,-10418529.81
