trade_row_loc,trade_price,trade_amount,trade_total,trade_fee,trade_min_trade_penalty,trade_buy_penalty,trade_hold_penalty,trade_trend_reward,trade_reward ,overall_reward ,trade_profit,trade_type,net_worth,benchmark,Balance,crypto_holding,crypto_worth,total_fees,total_volume_traded,highest_net_worth
50,8027.619799778112,1.1201203126546353,9000.9,9.0,0,0,0,0,-9.0,0,0,buy,9991.0,0.0,999.1000000000004,1.1201203126546353,8991.9,9.0,8991.9,10000
51,8073.8327828259335,0.11127066328534449,899.2799190000003,0.8991900000000004,0,0,0,0,41.86491102022774,0,0,buy,10041.864911020228,59.772982412374404,99.82008100000007,1.2313909759399797,9942.044830020228,9.89919,9890.280729,10000
52,8069.9073273176,0.011122459650874945,89.84705670729006,0.08983807290000008,0,0,0,0,36.94130245791348,0,0,buy,10036.941302457913,47.36185605588071,9.973024292710008,1.2425134355908547,10026.968278165203,9.9890280729,9980.03794763439,10041.864911020228
53,8050.3892321093435,0.0011139391469413749,8.976619435625352,0.008975721863439007,True,0,0,0,11.680831202651461,0,0,buy,10012.680831202651,29.93638518148873,0.9964048570846558,1.2436273747377962,10011.684426345566,9.99800379476344,9989.005591348152,10041.864911020228
54,8043.078359421413,0.0001113948221569239,0.8968540478133278,0.0008967643713761903,True,0,0,0,2.5879330303450843,0,0,buy,10003.587933030345,21.65398528127662,0.09955080927132798,1.243738769559953,10003.488382221074,9.998900559134816,9989.901548631595,10041.864911020228
55,8059.678533167361,1.1106533817733672e-05,0.08960468791702961,8.959572834419519e-05,True,0,0,0,23.234123103884485,0,0,buy,10024.234123103884,35.89871523013608,0.00994612135429837,1.2437498760937709,10024.22417698253,9.99899015486316,9989.991063723783,10041.864911020228
56,8040.3500462684815,1.1123213304279208e-06,0.008952404369790421,8.951509218868535e-06,True,0,0,0,-0.8056890331863542,0,0,buy,10000.194310966814,16.215541973306244,0.0009937169845079495,1.2437509884151012,10000.193317249828,9.998999106372379,9990.000007176643,10041.864911020228
57,7998.837511734133,1.117087794306232e-07,0.0008944347205857603,8.943452860571546e-07,True,0,0,0,-52.436945786244905,0,0,buy,9948.563054213755,-42.40987900710934,9.928226392218924e-05,1.2437511001238806,9948.56295493149,9.999000000717665,9990.000900717017,10041.864911020228
58,8037.870458617795,1.1106625735735605e-08,8.936297293372332e-05,8.935403752997031e-08,True,0,0,0,-3.8896752479668066,0,0,buy,9997.110324752033,9.991268554322232,9.919290988465919e-06,1.2437511112305064,9997.110314832742,9.999000090071702,9990.000989990636,10041.864911020228
59,8151.84783467368,1.0941479091379177e-09,8.928254625808289e-06,8.927361889619329e-09,True,0,0,0,137.86981286774972,0,0,buy,10138.86981286775,151.4905825121623,9.910363626576303e-07,1.2437511123246543,10138.869811876713,9.999000098999064,9990.000998909964,10041.864911020228
60,8144.461314224639,1.094154607109152e-10,8.920219196645067e-07,8.919327263918673e-10,True,0,0,0,128.68281984215537,0,0,buy,10129.682819842155,142.9462392416117,9.901444299312369e-08,1.2437511124340697,10129.68281974314,9.999000099890996,9990.000999801094,10138.86981286775
61,8153.116005235044,1.0920094469135444e-11,8.91219099936807e-08,8.911299869381132e-11,True,0,0,0,139.44710141402902,0,0,buy,10140.447101414029,158.92478483223204,9.892532999442991e-09,1.2437511124449898,10140.447101404137,9.999000099980108,9990.000999890126,10138.86981286775
62,8099.6374842399455,1.0982302313007603e-12,8.904170027468643e-09,8.903279699498692e-12,True,0,0,0,72.93313143445448,0,0,buy,10073.933131434454,87.688661594113,9.883629719743485e-10,1.243751112446088,10073.933131433467,9.999000099989011,9990.00099989902,10140.447101414029
63,8137.013990068366,1.0922017608109673e-13,8.896156274443913e-10,8.895266747769136e-13,True,0,0,0,119.42020213789874,0,0,buy,10120.420202137899,134.55157789696932,9.874734452995716e-11,1.2437511124461973,10120.4202021378,9.999000099989901,9990.00099989991,10140.447101414029
64,8115.622436974768,1.094095066859605e-14,8.888149733796914e-11,8.887261007696145e-14,True,0,0,0,92.81443418078379,0,0,buy,10093.814434180784,109.9289010851935,9.865847191988013e-12,1.2437511124462082,10093.814434180775,9.99900009998999,9990.0009999,10140.447101414029
65,8109.824235974403,1.0938919116411419e-15,8.880150399036492e-12,8.879262472789213e-15,True,0,0,0,85.60291523639353,0,0,buy,10086.602915236394,103.5299987526505,9.856967929515216e-13,1.2437511124462093,10086.602915236392,9.999000099989999,9990.000999900009,10140.447101414029
66,8123.45235483688,1.0910739185001059e-16,8.87215826367735e-13,8.871271136563694e-16,True,0,0,0,102.55290323214831,0,0,buy,10103.552903232148,122.21529250342974,9.84809665837866e-14,1.2437511124462093,10103.552903232148,9.999000099989999,9990.000999900009,10140.447101414029
67,8100.239231927444,1.0932158644579185e-17,8.864173321240048e-14,8.863286992540794e-17,True,0,0,0,73.6815557901864,0,0,buy,10074.681555790186,89.34763627291977,9.839233371386114e-15,1.2437511124462093,10074.681555790186,9.999000099989999,9990.000999900009,10140.447101414029
68,8131.516287529925,1.088030810291127e-18,8.856195565250928e-15,8.855310034247503e-18,True,0,0,0,112.58242848981354,0,0,buy,10113.582428489814,128.4894598977171,9.830378061351857e-16,1.2437511124462093,10113.582428489814,9.999000099989999,9990.000999900009,10140.447101414029
69,8120.944623527887,1.0884666819888976e-19,8.848224989242193e-16,8.84734025521667e-19,True,0,0,0,99.43390962687226,0,0,buy,10100.433909626872,109.76674566546171,9.82153072109664e-17,1.2437511124462093,10100.433909626872,9.999000099989999,9990.000999900009,10140.447101414029
